CustomerID,OrderDate,PreferedOrderCat,Quantity,UnitPrice,Revenue,Churn,CashbackAmount,CurrentStockLevel,StockoutRisk,SafetyStock,ReorderPoint,LeadTimeDays
50349,2024-12-28 00:00:00,Others,3,1989.96,5969.88,1,61.57,463,0,395,316,5
53000,2024-12-28 00:00:00,Fashion,2,1425.53,2851.06,0,247.99,850,0,1018,814,6
52068,2024-12-28 00:00:00,Fashion,2,4002.71,8005.42,0,171.31,993,1,1357,1086,8
53706,2024-12-28 00:00:00,Mobile Phone,1,51325.59,51325.59,0,1867.26,1090,0,803,643,8
53710,2024-12-28 00:00:00,Mobile Phone,1,28358.29,28358.29,0,1082,1035,0,603,482,6
53007,2024-12-28 00:00:00,Mobile,2,24276.85,48553.7,0,2104.57,297,1,456,365,13
52550,2024-12-28 00:00:00,Mobile Phone,1,31609.97,31609.97,0,924.44,1034,0,904,723,9
51857,2024-12-28 00:00:00,Mobile Phone,1,28930.73,28930.73,0,2649.46,1052,0,904,723,9
54085,2024-12-28 00:00:00,Fashion,3,4640.69,13922.07,0,429.66,1218,0,679,543,4
53652,2024-12-28 00:00:00,Mobile Phone,1,35930.32,35930.32,1,643.83,711,1,1306,1044,13
55504,2024-12-28 00:00:00,Mobile,2,41688.74,83377.48,0,2089.16,268,1,421,337,12
50228,2024-12-28 00:00:00,Others,2,3963.28,7926.56,1,18.15,489,0,474,380,6
54093,2024-12-28 00:00:00,Mobile Phone,1,38588.96,38588.96,0,2364.46,1084,0,1306,1044,13
52689,2024-12-28 00:00:00,Laptop & Accessory,1,40959.14,40959.14,0,2396.78,1706,0,836,669,7
52014,2024-12-28 00:00:00,Mobile Phone,1,8632.98,8632.98,0,1604.09,712,1,1105,884,11
51674,2024-12-28 00:00:00,Grocery,2,386.27,772.54,0,14.35,1094,1,1672,1338,4
53343,2024-12-28 00:00:00,Others,3,2777.4,8332.2,0,25.96,377,0,316,253,4
55476,2024-12-28 00:00:00,Fashion,4,4267.18,17068.72,0,310.48,1289,0,1527,1221,9
53488,2024-12-28 00:00:00,Mobile Phone,1,44458.7,44458.7,0,1342.45,807,1,1205,964,12
54135,2024-12-28 00:00:00,Fashion,3,4047.89,12143.67,0,126.7,770,0,848,679,5
53820,2024-12-28 00:00:00,Laptop & Accessory,1,80216.82,80216.82,0,1433.57,1575,1,2389,1911,20
52281,2024-12-28 00:00:00,Fashion,3,3929.45,11788.35,0,53.82,1103,0,509,407,3
53489,2024-12-28 00:00:00,Laptop & Accessory,1,78830.19,78830.19,0,3701.57,1279,0,955,764,8
53117,2024-12-28 00:00:00,Laptop & Accessory,1,57292.64,57292.64,0,1274.55,1871,0,1075,860,9
52807,2024-12-28 00:00:00,Fashion,4,2118.43,8473.72,0,76.88,970,0,1188,950,7
53849,2024-12-28 00:00:00,Laptop & Accessory,1,72875.88,72875.88,0,3577.37,1365,0,1314,1051,11
53847,2024-12-28 00:00:00,Mobile Phone,1,28509.3,28509.3,0,1091.38,686,0,502,402,5
51654,2024-12-28 00:00:00,Laptop & Accessory,1,31404.8,31404.8,0,3257.06,1675,0,1314,1051,11
53843,2024-12-28 00:00:00,Mobile Phone,1,17686.46,17686.46,0,1816.87,682,1,1105,884,11
52960,2024-12-28 00:00:00,Fashion,2,3357.49,6714.98,0,494.79,944,0,679,543,4
53838,2024-12-28 00:00:00,Mobile,2,15002.22,30004.44,0,645.49,272,0,281,224,8
53344,2024-12-28 00:00:00,Grocery,4,1072.43,4289.72,0,37,990,1,1254,1003,3
52979,2024-12-28 00:00:00,Laptop & Accessory,1,47510.33,47510.33,0,1262.78,1246,0,1194,955,10
54152,2024-12-28 00:00:00,Grocery,9,1884.04,16956.36,0,6.91,1026,0,418,334,1
53499,2024-12-28 00:00:00,Grocery,3,1562.9,4688.7,0,43.43,1249,0,1254,1003,3
55358,2024-12-28 00:00:00,Laptop & Accessory,1,43911.85,43911.85,0,2637.55,1373,0,1433,1147,12
55383,2024-12-28 00:00:00,Mobile,2,9138.63,18277.26,0,1573.97,309,0,175,140,5
52507,2024-12-28 00:00:00,Mobile Phone,1,26746.02,26746.02,0,794.03,772,0,603,482,6
51639,2024-12-28 00:00:00,Laptop & Accessory,1,26363.74,26363.74,0,924.89,1831,0,836,669,7
51638,2024-12-28 00:00:00,Mobile Phone,1,45208.41,45208.41,0,1127.29,951,1,1306,1044,13
50227,2024-12-28 00:00:00,Fashion,1,2261.57,2261.57,0,202.27,1185,0,1188,950,7
53575,2024-12-28 00:00:00,Laptop & Accessory,1,30149.11,30149.11,0,1255.53,1695,0,1672,1338,14
53422,2024-12-28 00:00:00,Fashion,4,1125.98,4503.92,0,27.35,1023,1,1357,1086,8
52698,2024-12-28 00:00:00,Mobile,2,28134.36,56268.72,0,663.19,361,0,210,168,6
52650,2024-12-28 00:00:00,Laptop & Accessory,1,83798.15,83798.15,1,1550.19,1227,1,2150,1720,18
53174,2024-12-28 00:00:00,Mobile Phone,1,13021.92,13021.92,1,495.75,707,1,1306,1044,13
52831,2024-12-28 00:00:00,Fashion,3,2109.35,6328.05,0,301.59,1135,0,679,543,4
51968,2024-12-28 00:00:00,Fashion,2,776.6,1553.2,0,268.23,1180,0,509,407,3
52030,2024-12-28 00:00:00,Others,3,828.26,2484.78,0,65.72,505,0,316,253,4
53032,2024-12-28 00:00:00,Laptop & Accessory,1,41100.48,41100.48,0,2257.25,1367,1,1791,1433,15
52661,2024-12-28 00:00:00,Fashion,4,636.81,2547.24,0,194.74,922,0,848,679,5
52382,2024-12-28 00:00:00,Others,1,3140.13,3140.13,0,53.53,520,0,633,506,8
53617,2024-12-28 00:00:00,Laptop & Accessory,1,72432.28,72432.28,0,2867.14,1553,0,1433,1147,12
51703,2024-12-28 00:00:00,Mobile Phone,1,31545.98,31545.98,0,1043.67,1014,0,803,643,8
54110,2024-12-28 00:00:00,Fashion,1,3677.71,3677.71,0,324.26,1185,1,1527,1221,9
51942,2024-12-28 00:00:00,Laptop & Accessory,1,72731.1,72731.1,0,2162.15,1365,0,1672,1338,14
51730,2024-12-28 00:00:00,Mobile Phone,1,34474.89,34474.89,0,1606.31,1059,0,502,402,5
52768,2024-12-28 00:00:00,Laptop & Accessory,1,25225.07,25225.07,0,2116.95,1201,1,1911,1529,16
51967,2024-12-28 00:00:00,Fashion,2,3525.05,7050.1,0,292.24,957,1,1527,1221,9
54105,2024-12-28 00:00:00,Laptop & Accessory,1,76578.5,76578.5,1,3487.98,1924,0,2030,1624,17
52495,2024-12-28 00:00:00,Mobile Phone,1,10098.79,10098.79,0,2343.45,812,1,1306,1044,13
51327,2024-12-29 00:00:00,Mobile Phone,1,32376.99,32376.99,0,687.06,721,1,904,723,9
55496,2024-12-29 00:00:00,Mobile Phone,1,27852.24,27852.24,0,1704.45,996,0,502,402,5
52034,2024-12-29 00:00:00,Mobile Phone,1,15680.68,15680.68,0,1770.25,680,0,703,562,7
50397,2024-12-29 00:00:00,Grocery,5,422.54,2112.7,0,27.84,1282,1,1672,1338,4
53373,2024-12-29 00:00:00,Mobile Phone,1,45751.2,45751.2,0,1576.41,995,0,703,562,7
52878,2024-12-29 00:00:00,Mobile Phone,1,28735.94,28735.94,0,1870.89,676,0,603,482,6
55416,2024-12-29 00:00:00,Laptop & Accessory,1,54541.35,54541.35,0,1534.23,1796,0,1911,1529,16
50936,2024-12-29 00:00:00,Fashion,2,2327.41,4654.82,0,286.79,1090,0,679,543,4
52500,2024-12-29 00:00:00,Mobile Phone,1,24354.12,24354.12,0,2011.12,880,0,603,482,6
52739,2024-12-29 00:00:00,Fashion,4,4229.93,16919.72,0,437.2,1134,0,1018,814,6
50651,2024-12-29 00:00:00,Grocery,4,1078.04,4312.16,1,14.79,1188,0,418,334,1
52471,2024-12-29 00:00:00,Laptop & Accessory,1,81165.2,81165.2,0,3767.76,1553,0,955,764,8
50319,2024-12-29 00:00:00,Mobile Phone,1,48060.31,48060.31,1,1821.13,846,0,603,482,6
53780,2024-12-29 00:00:00,Others,1,2686.62,2686.62,1,91.19,459,0,237,190,3
54810,2024-12-29 00:00:00,Laptop & Accessory,1,43418.76,43418.76,0,3596.75,1644,0,1194,955,10
53784,2024-12-29 00:00:00,Fashion,1,3161.42,3161.42,0,86.66,746,1,1527,1221,9
50553,2024-12-29 00:00:00,Others,1,312.72,312.72,0,29.93,439,1,553,443,7
50345,2024-12-29 00:00:00,Mobile,1,39473.57,39473.57,1,1402.72,288,0,351,281,10
54833,2024-12-29 00:00:00,Laptop & Accessory,1,72771.39,72771.39,1,3575.19,1162,1,2150,1720,18
55387,2024-12-29 00:00:00,Others,3,3216.28,9648.84,0,44.8,471,1,712,569,9
50484,2024-12-29 00:00:00,Fashion,1,2148.92,2148.92,0,61.19,1181,0,848,679,5
50552,2024-12-29 00:00:00,Fashion,4,1613.92,6455.68,0,231.71,805,1,1018,814,6
55500,2024-12-29 00:00:00,Grocery,4,553.14,2212.56,1,6.79,1134,1,1672,1338,4
55333,2024-12-29 00:00:00,Mobile Phone,1,48776.42,48776.42,0,1897,683,0,803,643,8
55328,2024-12-29 00:00:00,Mobile Phone,1,32335.21,32335.21,0,1413.88,730,1,1105,884,11
50305,2024-12-29 00:00:00,Laptop & Accessory,1,61262.42,61262.42,0,3634.52,1838,0,1553,1242,13
53810,2024-12-29 00:00:00,Others,3,1573.64,4720.92,0,83.26,424,1,553,443,7
50092,2024-12-29 00:00:00,Fashion,3,884.66,2653.98,0,217.85,1067,1,1357,1086,8
54162,2024-12-29 00:00:00,Laptop & Accessory,1,79998.27,79998.27,0,913.67,1165,0,1075,860,9
52760,2024-12-29 00:00:00,Laptop & Accessory,1,68931.08,68931.08,0,995.71,2015,0,2389,1911,20
50689,2024-12-29 00:00:00,Mobile Phone,1,43167.26,43167.26,0,1130.23,760,0,803,643,8
53131,2024-12-29 00:00:00,Laptop & Accessory,1,34223.42,34223.42,1,1878.37,1798,1,2269,1815,19
53639,2024-12-29 00:00:00,Grocery,4,62.95,251.8,0,8.27,1143,0,1254,1003,3
50691,2024-12-29 00:00:00,Laptop & Accessory,1,61363.09,61363.09,0,2383.21,1703,0,1911,1529,16
53466,2024-12-29 00:00:00,Others,1,551.29,551.29,0,90.6,525,0,237,190,3
51154,2024-12-29 00:00:00,Grocery,3,1037.06,3111.18,0,49.25,933,0,836,669,2
50099,2024-12-29 00:00:00,Grocery,2,1366.33,2732.66,0,11.91,790,1,1254,1003,3
51016,2024-12-29 00:00:00,Mobile Phone,1,23871.53,23871.53,0,1671.45,819,0,603,482,6
53471,2024-12-29 00:00:00,Mobile,2,11266.99,22533.98,0,1426.74,283,0,351,281,10
54765,2024-12-29 00:00:00,Fashion,4,1405.14,5620.56,0,300.67,1104,0,1188,950,7
51024,2024-12-29 00:00:00,Laptop & Accessory,1,64079.86,64079.86,0,2005.29,1819,0,1672,1338,14
52371,2024-12-29 00:00:00,Laptop & Accessory,1,70745.47,70745.47,0,3431.35,1859,0,1194,955,10
52366,2024-12-29 00:00:00,Laptop & Accessory,1,32017.88,32017.88,1,3278.15,1452,0,1194,955,10
52249,2024-12-29 00:00:00,Laptop & Accessory,1,64338.71,64338.71,0,3986.61,1891,0,2030,1624,17
55477,2024-12-29 00:00:00,Fashion,4,928.7,3714.8,0,230.81,892,1,1188,950,7
52276,2024-12-29 00:00:00,Laptop & Accessory,1,53858.81,53858.81,0,950.42,1517,0,1553,1242,13
51115,2024-12-29 00:00:00,Fashion,4,3469.35,13877.4,0,230.62,843,0,848,679,5
50315,2024-12-29 00:00:00,Mobile Phone,1,27671.43,27671.43,0,247.77,712,1,1205,964,12
52341,2024-12-29 00:00:00,Fashion,3,4449.22,13347.66,0,413.64,984,0,1018,814,6
52339,2024-12-29 00:00:00,Mobile Phone,1,10456.19,10456.19,0,1366.52,887,0,803,643,8
55392,2024-12-29 00:00:00,Mobile Phone,1,25628.27,25628.27,1,2649.26,985,0,1105,884,11
52308,2024-12-29 00:00:00,Laptop & Accessory,1,50522.5,50522.5,0,1421.49,1181,1,1791,1433,15
51051,2024-12-29 00:00:00,Grocery,10,698.11,6981.1,0,11.62,840,1,1672,1338,4
54778,2024-12-29 00:00:00,Fashion,1,1623.2,1623.2,0,167.55,763,0,679,543,4
54720,2024-12-29 00:00:00,Mobile Phone,1,18520.3,18520.3,0,1213.67,1106,0,1004,803,10
54718,2024-12-29 00:00:00,Laptop & Accessory,1,67257.08,67257.08,0,2668.24,2000,0,1672,1338,14
55612,2024-12-29 00:00:00,Laptop & Accessory,1,27736.16,27736.16,0,1409.67,2007,0,2150,1720,18
52821,2024-12-29 00:00:00,Grocery,4,1896.53,7586.12,1,40.06,1152,0,1254,1003,3
50229,2024-12-29 00:00:00,Mobile Phone,1,19613.58,19613.58,1,2189.85,949,0,803,643,8
53568,2024-12-29 00:00:00,Mobile,1,49764.52,49764.52,0,2169.62,291,0,316,253,9
52277,2024-12-29 00:00:00,Laptop & Accessory,1,64179.42,64179.42,0,1829.69,1637,0,1911,1529,16
52349,2024-12-29 00:00:00,Laptop & Accessory,1,53951.8,53951.8,0,3692.73,1631,0,1075,860,9
55611,2024-12-29 00:00:00,Laptop & Accessory,1,63270.25,63270.25,0,3993.16,2039,0,1791,1433,15
50020,2024-12-29 00:00:00,Others,1,3111.37,3111.37,0,44.77,486,0,395,316,5
51170,2024-12-29 00:00:00,Others,3,2939.56,8818.68,0,52.2,417,1,553,443,7
52134,2024-12-29 00:00:00,Laptop & Accessory,1,41076,41076,0,4061.42,1173,1,2389,1911,20
52128,2024-12-29 00:00:00,Others,2,1449.38,2898.76,0,36.02,363,1,633,506,8
53705,2024-12-29 00:00:00,Laptop & Accessory,1,54902.89,54902.89,0,2869.9,1352,0,1672,1338,14
55338,2024-12-29 00:00:00,Others,1,3197.69,3197.69,0,83.1,447,0,553,443,7
52430,2024-12-29 00:00:00,Fashion,2,1588.56,3177.12,0,143.84,769,1,1527,1221,9
52855,2024-12-29 00:00:00,Laptop & Accessory,1,37702.86,37702.86,0,723.4,1408,1,2030,1624,17
50110,2024-12-29 00:00:00,Fashion,2,1133.05,2266.1,0,410.28,1074,1,1357,1086,8
54593,2024-12-29 00:00:00,Grocery,6,1987.63,11925.78,0,38.74,1245,0,1254,1003,3
52761,2024-12-29 00:00:00,Others,3,431.1,1293.3,0,86.47,339,0,395,316,5
50975,2024-12-29 00:00:00,Fashion,3,4194.41,12583.23,0,89.08,758,0,509,407,3
52109,2024-12-29 00:00:00,Laptop & Accessory,1,66405.25,66405.25,0,2348.74,1386,1,2030,1624,17
50743,2024-12-29 00:00:00,Laptop & Accessory,1,63358.53,63358.53,0,1551.98,1423,0,1433,1147,12
52438,2024-12-29 00:00:00,Grocery,14,501.48,7020.72,1,47.07,783,1,1672,1338,4
50209,2024-12-29 00:00:00,Laptop & Accessory,1,30471.71,30471.71,0,1941.64,1575,0,836,669,7
50393,2024-12-29 00:00:00,Fashion,1,2502.46,2502.46,0,44.27,1243,0,1357,1086,8
55429,2024-12-29 00:00:00,Mobile Phone,1,17393.92,17393.92,1,1811.48,744,1,1004,803,10
55609,2024-12-29 00:00:00,Grocery,3,1084.5,3253.5,0,10.08,1058,0,1254,1003,3
53064,2024-12-29 00:00:00,Mobile Phone,1,52997.78,52997.78,0,2368.82,841,1,1205,964,12
51178,2024-12-29 00:00:00,Mobile Phone,1,16577.95,16577.95,0,1718.47,704,1,904,723,9
52836,2024-12-29 00:00:00,Laptop & Accessory,1,66259.05,66259.05,0,2354.96,1800,0,1553,1242,13
52840,2024-12-29 00:00:00,Grocery,11,70.9,779.9,1,16.81,752,1,1254,1003,3
51184,2024-12-29 00:00:00,Grocery,9,1399.57,12596.13,1,29.29,837,1,1254,1003,3
53072,2024-12-29 00:00:00,Mobile Phone,1,52704.33,52704.33,0,2128.9,1102,0,1004,803,10
52399,2024-12-29 00:00:00,Fashion,4,4618.08,18472.32,0,165.04,769,0,679,543,4
55037,2024-12-29 00:00:00,Laptop & Accessory,1,39184,39184,0,1111.3,2013,0,1314,1051,11
54632,2024-12-29 00:00:00,Mobile Phone,1,37767.12,37767.12,1,498.99,1066,0,1205,964,12
50218,2024-12-29 00:00:00,Others,2,2650.04,5300.08,0,53.79,480,0,316,253,4
50992,2024-12-29 00:00:00,Grocery,7,862.56,6037.92,0,9.75,1139,0,418,334,1
54786,2024-12-29 00:00:00,Mobile,1,29805.7,29805.7,0,581.47,333,0,175,140,5
50990,2024-12-29 00:00:00,Mobile Phone,1,44213.76,44213.76,1,2678.84,738,1,1004,803,10
53680,2024-12-29 00:00:00,Laptop & Accessory,1,33403.63,33403.63,0,2746.67,1461,1,2030,1624,17
55114,2024-12-29 00:00:00,Laptop & Accessory,1,48045.35,48045.35,0,932.34,1281,0,1194,955,10
55342,2024-12-29 00:00:00,Laptop & Accessory,1,45829.81,45829.81,0,3920.75,1994,0,1433,1147,12
53357,2024-12-29 00:00:00,Laptop & Accessory,1,71245.32,71245.32,0,1719.39,1496,0,1553,1242,13
52901,2024-12-29 00:00:00,Others,1,2888.93,2888.93,0,91.26,460,1,633,506,8
50925,2024-12-29 00:00:00,Laptop & Accessory,1,65054.93,65054.93,0,4163.15,1398,0,1075,860,9
53171,2024-12-29 00:00:00,Laptop & Accessory,1,64576.84,64576.84,0,2823,1560,0,1553,1242,13
54076,2024-12-29 00:00:00,Mobile Phone,1,30177.92,30177.92,0,658.28,848,0,703,562,7
52942,2024-12-29 00:00:00,Laptop & Accessory,1,47101.81,47101.81,0,2128.48,1338,0,1194,955,10
54062,2024-12-29 00:00:00,Others,3,3589.38,10768.14,0,43.26,439,1,553,443,7
54061,2024-12-29 00:00:00,Laptop & Accessory,1,50356.25,50356.25,0,2179.56,1798,0,1194,955,10
52626,2024-12-29 00:00:00,Fashion,1,981.08,981.08,0,283.41,921,1,1188,950,7
50434,2024-12-29 00:00:00,Grocery,11,670.17,7371.87,0,14.61,981,0,836,669,2
51761,2024-12-29 00:00:00,Mobile Phone,1,17002.74,17002.74,0,1349.63,764,0,603,482,6
51775,2024-12-29 00:00:00,Grocery,4,477.91,1911.64,0,10.93,1285,1,1672,1338,4
50330,2024-12-29 00:00:00,Mobile Phone,1,10777.72,10777.72,1,1088.69,962,0,904,723,9
55601,2024-12-29 00:00:00,Others,1,941.74,941.74,0,79.91,488,0,553,443,7
54904,2024-12-29 00:00:00,Mobile Phone,1,37621.5,37621.5,0,1909.96,1041,0,803,643,8
50428,2024-12-29 00:00:00,Laptop & Accessory,1,53314.18,53314.18,1,1582.29,1345,1,2150,1720,18
53253,2024-12-29 00:00:00,Laptop & Accessory,1,81581.78,81581.78,1,774.13,1362,0,1194,955,10
50436,2024-12-29 00:00:00,Mobile Phone,1,16190.81,16190.81,0,1541.12,1142,0,703,562,7
54027,2024-12-29 00:00:00,Laptop & Accessory,1,37015.85,37015.85,0,2069.97,1540,0,1194,955,10
50259,2024-12-29 00:00:00,Grocery,10,569.03,5690.3,0,49.22,1005,0,418,334,1
50046,2024-12-29 00:00:00,Fashion,2,2181.29,4362.58,1,364.3,1243,0,1018,814,6
55445,2024-12-29 00:00:00,Laptop & Accessory,1,64647.15,64647.15,0,2921.17,1302,0,1314,1051,11
50175,2024-12-29 00:00:00,Laptop & Accessory,1,29124.53,29124.53,0,3393.82,1333,1,2389,1911,20
52938,2024-12-29 00:00:00,Grocery,7,1006.49,7045.43,0,46.48,1113,0,418,334,1
53996,2024-12-29 00:00:00,Mobile Phone,1,31732.77,31732.77,0,1085,751,1,1105,884,11
52574,2024-12-29 00:00:00,Others,1,1747.47,1747.47,0,66.57,546,0,316,253,4
50868,2024-12-29 00:00:00,Laptop & Accessory,1,58330.53,58330.53,1,3452.09,1901,0,1075,860,9
54336,2024-12-29 00:00:00,Fashion,3,1532.54,4597.62,0,365.28,937,0,509,407,3
55183,2024-12-29 00:00:00,Mobile Phone,1,28705.11,28705.11,0,918.49,1112,0,904,723,9
52933,2024-12-29 00:00:00,Fashion,1,3010.5,3010.5,0,332.77,1156,1,1527,1221,9
54339,2024-12-29 00:00:00,Mobile Phone,1,28791.25,28791.25,0,2070.3,1086,0,1105,884,11
53969,2024-12-29 00:00:00,Mobile,1,17321.12,17321.12,0,1931.72,361,0,386,309,11
55313,2024-12-29 00:00:00,Laptop & Accessory,1,73583.97,73583.97,0,3628.25,1796,0,1433,1147,12
55146,2024-12-29 00:00:00,Mobile Phone,1,50540.49,50540.49,1,1892.4,906,0,703,562,7
53240,2024-12-29 00:00:00,Mobile Phone,1,23664.95,23664.95,0,2272.13,947,0,803,643,8
55232,2024-12-29 00:00:00,Grocery,2,749.49,1498.98,0,36.62,1042,0,418,334,1
55187,2024-12-29 00:00:00,Laptop & Accessory,1,25512.34,25512.34,0,3636.24,1340,1,2389,1911,20
54154,2024-12-29 00:00:00,Mobile Phone,1,23378.19,23378.19,1,446.47,1117,0,1004,803,10
54178,2024-12-29 00:00:00,Mobile,2,41115.37,82230.74,1,2433.85,273,0,281,224,8
50155,2024-12-29 00:00:00,Mobile Phone,1,23970.65,23970.65,0,2600.19,1132,0,703,562,7
55293,2024-12-29 00:00:00,Mobile Phone,1,9731.32,9731.32,0,2199.54,866,0,703,562,7
54184,2024-12-29 00:00:00,Mobile Phone,1,12491.42,12491.42,0,429.5,678,1,1205,964,12
51620,2024-12-29 00:00:00,Laptop & Accessory,1,57333.68,57333.68,0,2066.38,1319,1,2150,1720,18
54151,2024-12-29 00:00:00,Laptop & Accessory,1,26709.56,26709.56,0,2998.24,1239,0,836,669,7
54149,2024-12-29 00:00:00,Mobile Phone,1,40333.44,40333.44,0,1259.17,1135,0,1306,1044,13
51655,2024-12-29 00:00:00,Mobile Phone,1,52285.67,52285.67,0,1660.55,1042,0,603,482,6
50788,2024-12-29 00:00:00,Grocery,7,1527.65,10693.55,0,18.58,953,0,836,669,2
52959,2024-12-29 00:00:00,Grocery,9,1773.85,15964.65,1,44.93,1286,0,836,669,2
55195,2024-12-29 00:00:00,Fashion,2,1854.45,3708.9,0,202.19,762,1,1527,1221,9
54209,2024-12-29 00:00:00,Grocery,9,420.97,3788.73,0,42.5,925,0,836,669,2
51607,2024-12-29 00:00:00,Fashion,4,526.44,2105.76,0,375.14,1070,0,1188,950,7
55295,2024-12-29 00:00:00,Laptop & Accessory,1,32371.03,32371.03,0,1174.27,1995,0,2030,1624,17
54213,2024-12-29 00:00:00,Laptop & Accessory,1,45626.95,45626.95,0,3896.11,1985,0,1194,955,10
52956,2024-12-29 00:00:00,Mobile Phone,1,28246.05,28246.05,0,2092.48,821,0,502,402,5
52637,2024-12-29 00:00:00,Laptop & Accessory,1,72404.05,72404.05,0,4141.44,1445,0,836,669,7
51721,2024-12-29 00:00:00,Mobile Phone,1,52231.17,52231.17,1,1972.77,1081,0,603,482,6
51566,2024-12-29 00:00:00,Mobile Phone,1,25575.9,25575.9,0,1750.75,703,1,904,723,9
50571,2024-12-29 00:00:00,Laptop & Accessory,1,64122.79,64122.79,0,1525.84,1955,0,2269,1815,19
51713,2024-12-29 00:00:00,Others,2,1938.06,3876.12,0,7.26,544,1,712,569,9
54955,2024-12-29 00:00:00,Laptop & Accessory,1,48046.58,48046.58,0,2922,1712,1,2150,1720,18
53964,2024-12-29 00:00:00,Mobile Phone,1,27276.75,27276.75,0,1937.38,673,0,502,402,5
51687,2024-12-29 00:00:00,Mobile Phone,1,36461.1,36461.1,1,2111.66,702,0,502,402,5
53191,2024-12-29 00:00:00,Laptop & Accessory,1,25727.23,25727.23,0,1904.8,1985,0,1194,955,10
50323,2024-12-29 00:00:00,Grocery,11,203.33,2236.63,0,18.5,840,0,418,334,1
52696,2024-12-29 00:00:00,Laptop & Accessory,1,66472.06,66472.06,0,2078.99,1630,0,1791,1433,15
50160,2024-12-29 00:00:00,Fashion,2,2229.31,4458.62,0,370.26,889,0,509,407,3
50800,2024-12-29 00:00:00,Laptop & Accessory,1,51791.51,51791.51,0,3093.4,1308,1,1672,1338,14
52985,2024-12-29 00:00:00,Mobile Phone,1,22241.73,22241.73,1,2250.33,715,1,1004,803,10
51591,2024-12-29 00:00:00,Laptop & Accessory,1,81155.85,81155.85,1,2588.03,1749,1,2389,1911,20
53956,2024-12-29 00:00:00,Laptop & Accessory,1,34329.54,34329.54,0,2357.36,1175,0,1194,955,10
50008,2024-12-29 00:00:00,Others,2,3656.11,7312.22,0,30.5,461,0,474,380,6
51445,2024-12-29 00:00:00,Fashion,2,1904.51,3809.02,1,395.47,1076,0,848,679,5
53146,2024-12-29 00:00:00,Mobile Phone,1,53293.01,53293.01,0,2401.61,687,0,502,402,5
53020,2024-12-29 00:00:00,Laptop & Accessory,1,33167.81,33167.81,0,3607.5,1345,1,2389,1911,20
51958,2024-12-29 00:00:00,Mobile Phone,1,8500.96,8500.96,0,990.04,864,0,1004,803,10
52549,2024-12-29 00:00:00,Mobile Phone,1,32499.79,32499.79,0,1857.13,843,0,603,482,6
55316,2024-12-29 00:00:00,Grocery,2,1489.15,2978.3,0,4.97,1230,0,1254,1003,3
51957,2024-12-29 00:00:00,Fashion,3,2185.89,6557.67,0,482.5,791,1,1018,814,6
54875,2024-12-29 00:00:00,Grocery,2,1088.83,2177.66,0,41.51,965,1,1254,1003,3
53876,2024-12-29 00:00:00,Laptop & Accessory,1,37600.24,37600.24,0,1465.52,1799,0,955,764,8
55159,2024-12-29 00:00:00,Fashion,4,2547.09,10188.36,0,108.83,940,1,1357,1086,8
51372,2024-12-29 00:00:00,Grocery,5,1824.36,9121.8,0,47.47,893,1,1672,1338,4
51404,2024-12-29 00:00:00,Mobile Phone,1,15304.86,15304.86,0,1574.2,768,1,1004,803,10
50884,2024-12-29 00:00:00,Mobile Phone,1,29706.04,29706.04,0,1993.04,857,1,1306,1044,13
53922,2024-12-29 00:00:00,Others,3,1826.35,5479.05,1,51.23,527,0,474,380,6
53919,2024-12-29 00:00:00,Laptop & Accessory,1,74344.98,74344.98,0,624.31,1451,0,1433,1147,12
51948,2024-12-29 00:00:00,Mobile Phone,1,23121.68,23121.68,0,1217.54,760,0,904,723,9
51943,2024-12-29 00:00:00,Laptop & Accessory,1,46099.11,46099.11,1,2089.28,1722,0,836,669,7
53886,2024-12-29 00:00:00,Fashion,2,2774.12,5548.24,0,207.94,1009,1,1357,1086,8
52524,2024-12-29 00:00:00,Fashion,3,2330.18,6990.54,0,291.88,1185,0,1357,1086,8
52539,2024-12-29 00:00:00,Grocery,9,1886.35,16977.15,0,41.12,832,0,836,669,2
50412,2024-12-29 00:00:00,Others,1,1893.5,1893.5,0,96.95,436,0,316,253,4
50762,2024-12-29 00:00:00,Others,2,1012.65,2025.3,1,18.82,542,0,237,190,3
53012,2024-12-29 00:00:00,Others,2,3902.83,7805.66,0,15.97,382,1,712,569,9
53324,2024-12-29 00:00:00,Others,2,961.63,1923.26,0,45.87,507,0,474,380,6
54418,2024-12-29 00:00:00,Mobile Phone,1,23139.54,23139.54,1,2654.66,1074,0,1205,964,12
50253,2024-12-29 00:00:00,Grocery,5,1186.34,5931.7,1,46.98,1070,0,1254,1003,3
54375,2024-12-29 00:00:00,Laptop & Accessory,1,82923.99,82923.99,1,3180,1358,0,1553,1242,13
52545,2024-12-29 00:00:00,Fashion,4,4936.27,19745.08,0,92.37,1182,1,1527,1221,9
52729,2024-12-29 00:00:00,Mobile Phone,1,53929.32,53929.32,0,1250.38,780,0,502,402,5
53355,2024-12-29 00:00:00,Laptop & Accessory,1,64056.12,64056.12,0,2911.89,1931,0,1553,1242,13
52563,2024-12-29 00:00:00,Others,3,3731.61,11194.83,0,33.76,337,0,395,316,5
51441,2024-12-29 00:00:00,Mobile Phone,1,23934.25,23934.25,0,1701.83,811,0,603,482,6
51885,2024-12-29 00:00:00,Grocery,4,1135.84,4543.36,0,29.03,1264,0,418,334,1
